millis,type,message
4267026,INFO,Enabling IridiumMessageSender transmissions
4316717,INFO,Starting analysis m: 1 t: 0 e: 11
4317003,WARN,Disabling IridiumMessageSender transmissions
4318201,INFO,Completed analysis m: 1 t: 0 e: 11
4318224,INFO,Enabling IridiumMessageSender transmissions
4367923,INFO,Starting analysis m: 1 t: 0 e: 12
4368203,WARN,Disabling IridiumMessageSender transmissions
4369410,INFO,Completed analysis m: 1 t: 0 e: 12
4369438,INFO,Enabling IridiumMessageSender transmissions
4419143,INFO,Starting analysis m: 1 t: 0 e: 13
4419428,WARN,Disabling IridiumMessageSender transmissions
4420638,INFO,Completed analysis m: 1 t: 0 e: 13
4420665,INFO,Enabling IridiumMessageSender transmissions
4470349,INFO,Starting analysis m: 1 t: 0 e: 14
4470628,WARN,Disabling IridiumMessageSender transmissions
4471844,INFO,Completed analysis m: 1 t: 0 e: 14
4471871,INFO,Enabling IridiumMessageSender transmissions
4500107,INFO,powerData | solV: 6.92
4500127,INFO,powerData | solI: 0.04
4500148,INFO,powerData | battV: 4.14
4500166,INFO,powerData | battI: -0.01
4500185,INFO,powerData | busV: 4.28
4500205,INFO,powerData | busI: 0.04
4500224,INFO,powerData | BQ status reg: 180
4500242,INFO,powerData | Fault reg: 0
4500264,INFO,powerData | Charge status: 3
4500285,INFO,powerData | DPM status: 0
4521551,INFO,Starting analysis m: 1 t: 0 e: 15
4521838,WARN,Disabling IridiumMessageSender transmissions
4523034,INFO,Completed analysis m: 1 t: 0 e: 15
4523063,INFO,Enabling IridiumMessageSender transmissions
4572774,INFO,Starting analysis m: 1 t: 0 e: 16
4573054,WARN,Disabling IridiumMessageSender transmissions
4574273,INFO,Completed analysis m: 1 t: 0 e: 16
4574298,INFO,Enabling IridiumMessageSender transmissions
4590043,INFO,Max CNO changed from 49 to 52
4623976,INFO,Starting analysis m: 1 t: 0 e: 17
4624265,WARN,Disabling IridiumMessageSender transmissions
4625463,INFO,Completed analysis m: 1 t: 0 e: 17
4625494,INFO,Enabling IridiumMessageSender transmissions
4675174,INFO,Starting analysis m: 1 t: 0 e: 18
4675454,WARN,Disabling IridiumMessageSender transmissions
4676665,INFO,Completed analysis m: 1 t: 0 e: 18
4676687,INFO,Enabling IridiumMessageSender transmissions
4726392,INFO,Starting analysis m: 1 t: 0 e: 19
4726679,WARN,Disabling IridiumMessageSender transmissions
4727877,INFO,Completed analysis m: 1 t: 0 e: 19
4727902,INFO,Enabling IridiumMessageSender transmissions
4777592,INFO,Starting analysis m: 1 t: 0 e: 20
4777877,WARN,Disabling IridiumMessageSender transmissions
4779081,INFO,Completed analysis m: 1 t: 0 e: 20
4779108,INFO,Enabling IridiumMessageSender transmissions
4800116,INFO,powerData | solV: 6.82
4800137,INFO,powerData | solI: 0.05
4800157,INFO,powerData | battV: 4.14
4800176,INFO,powerData | battI: -0.01
4800196,INFO,powerData | busV: 4.26
4800215,INFO,powerData | busI: 0.06
4800233,INFO,powerData | BQ status reg: 188
4800253,INFO,powerData | Fault reg: 0
4800272,INFO,powerData | Charge status: 3
4800294,INFO,powerData | DPM status: 1
4828794,INFO,Starting analysis m: 1 t: 0 e: 21
4829081,WARN,Disabling IridiumMessageSender transmissions
4830404,INFO,Completed analysis m: 1 t: 0 e: 21
4830427,INFO,Enabling IridiumMessageSender transmissions
4880013,INFO,Starting analysis m: 1 t: 0 e: 22
4880293,WARN,Disabling IridiumMessageSender transmissions
4881510,INFO,Completed analysis m: 1 t: 0 e: 22
4881534,INFO,Enabling IridiumMessageSender transmissions
4931213,INFO,Starting analysis m: 1 t: 0 e: 23
4931502,WARN,Disabling IridiumMessageSender transmissions
4932706,INFO,Completed analysis m: 1 t: 0 e: 23
4932730,INFO,Enabling IridiumMessageSender transmissions
4982423,INFO,Starting analysis m: 1 t: 0 e: 24
4982704,WARN,Disabling IridiumMessageSender transmissions
4983918,INFO,Completed analysis m: 1 t: 0 e: 24
4983945,INFO,Enabling IridiumMessageSender transmissions
5033641,INFO,Starting analysis m: 1 t: 0 e: 25
5033928,WARN,Disabling IridiumMessageSender transmissions
5035145,INFO,Completed analysis m: 1 t: 0 e: 25
5035173,INFO,Enabling IridiumMessageSender transmissions
5084837,INFO,Starting analysis m: 1 t: 0 e: 26
5085118,WARN,Disabling IridiumMessageSender transmissions
5086332,INFO,Completed analysis m: 1 t: 0 e: 26
5086357,INFO,Enabling IridiumMessageSender transmissions
5100124,INFO,powerData | solV: 6.86
5100146,INFO,powerData | solI: 0.04
5100167,INFO,powerData | battV: 4.14
5100185,INFO,powerData | battI: -0.01
5100206,INFO,powerData | busV: 4.27
5100232,INFO,powerData | busI: 0.04
5100253,INFO,powerData | BQ status reg: 180
5100271,INFO,powerData | Fault reg: 0
5100292,INFO,powerData | Charge status: 3
5100312,INFO,powerData | DPM status: 0
5136046,INFO,Starting analysis m: 1 t: 0 e: 27
5136332,WARN,Disabling IridiumMessageSender transmissions
5137541,INFO,Completed analysis m: 1 t: 0 e: 27
5137567,INFO,Enabling IridiumMessageSender transmissions
5150132,INFO,Max CNO changed from 52 to 49
5187256,INFO,Starting analysis m: 1 t: 0 e: 28
5187540,WARN,Disabling IridiumMessageSender transmissions
5188749,INFO,Completed analysis m: 1 t: 0 e: 28
5188775,INFO,Enabling IridiumMessageSender transmissions
5238464,INFO,Starting analysis m: 1 t: 0 e: 29
5238751,WARN,Disabling IridiumMessageSender transmissions
5239957,INFO,Completed analysis m: 1 t: 0 e: 29
5239982,INFO,Enabling IridiumMessageSender transmissions
5289668,INFO,Starting analysis m: 1 t: 0 e: 30
5289949,WARN,Disabling IridiumMessageSender transmissions
5291161,INFO,Completed analysis m: 1 t: 0 e: 30
5291231,INFO,Enabling IridiumMessageSender transmissions
5340878,INFO,Starting analysis m: 1 t: 0 e: 31
5341163,WARN,Disabling IridiumMessageSender transmissions
5342380,INFO,Completed analysis m: 1 t: 0 e: 31
5342406,INFO,Enabling IridiumMessageSender transmissions
5390149,INFO,Max CNO changed from 49 to 52
5392089,INFO,Starting analysis m: 1 t: 0 e: 32
5392369,WARN,Disabling IridiumMessageSender transmissions
5393580,INFO,Completed analysis m: 1 t: 0 e: 32
5393606,INFO,Enabling IridiumMessageSender transmissions
5400133,INFO,powerData | solV: 6.89
5400156,INFO,powerData | solI: 0.04
5400176,INFO,powerData | battV: 4.14
5400195,INFO,powerData | battI: -0.01
5400215,INFO,powerData | busV: 4.28
5400236,INFO,powerData | busI: 0.04
5400256,INFO,powerData | BQ status reg: 180
5400274,INFO,powerData | Fault reg: 0
5400295,INFO,powerData | Charge status: 3
5400315,INFO,powerData | DPM status: 0
5443295,INFO,Starting analysis m: 1 t: 0 e: 33
5443581,WARN,Disabling IridiumMessageSender transmissions
5444800,INFO,Completed analysis m: 1 t: 0 e: 33
5444827,INFO,Enabling IridiumMessageSender transmissions
5494501,INFO,Starting analysis m: 1 t: 0 e: 34
5494786,WARN,Disabling IridiumMessageSender transmissions
5495994,INFO,Completed analysis m: 1 t: 0 e: 34
5496018,INFO,Enabling IridiumMessageSender transmissions
5545715,INFO,Starting analysis m: 1 t: 0 e: 35
5546002,WARN,Disabling IridiumMessageSender transmissions
5547206,INFO,Completed analysis m: 1 t: 0 e: 35
5547231,INFO,Enabling IridiumMessageSender transmissions
5596923,INFO,Starting analysis m: 1 t: 0 e: 36
5597206,WARN,Disabling IridiumMessageSender transmissions
5598416,INFO,Completed analysis m: 1 t: 0 e: 36
5598443,INFO,Enabling IridiumMessageSender transmissions
5648125,INFO,Starting analysis m: 1 t: 0 e: 37
5648412,WARN,Disabling IridiumMessageSender transmissions
5649614,INFO,Completed analysis m: 1 t: 0 e: 37
5649639,INFO,Enabling IridiumMessageSender transmissions
5699338,INFO,Starting analysis m: 1 t: 0 e: 38
5699622,WARN,Disabling IridiumMessageSender transmissions
5700333,INFO,powerData | solV: 6.86
5700356,INFO,powerData | solI: 0.05
5700374,INFO,powerData | battV: 4.14
5700392,INFO,powerData | battI: -0.01
5700411,INFO,powerData | busV: 4.27
5700431,INFO,powerData | busI: 0.05
5700452,INFO,powerData | BQ status reg: 180
5700472,INFO,powerData | Fault reg: 0
5700495,INFO,powerData | Charge status: 3
5700513,INFO,powerData | DPM status: 0
5701081,INFO,Completed analysis m: 1 t: 0 e: 38
5701107,INFO,Enabling IridiumMessageSender transmissions
5750542,INFO,Starting analysis m: 1 t: 0 e: 39
5750829,WARN,Disabling IridiumMessageSender transmissions
5752041,INFO,Completed analysis m: 1 t: 0 e: 39
5752078,INFO,Enabling IridiumMessageSender transmissions
5801750,INFO,Starting analysis m: 1 t: 0 e: 40
5802031,WARN,Disabling IridiumMessageSender transmissions
5803253,INFO,Completed analysis m: 1 t: 0 e: 40
5803278,INFO,Enabling IridiumMessageSender transmissions
5852956,INFO,Starting analysis m: 1 t: 0 e: 41
5853247,WARN,Disabling IridiumMessageSender transmissions
5854453,INFO,Completed analysis m: 1 t: 0 e: 41
5854478,INFO,Enabling IridiumMessageSender transmissions
5870231,INFO,Max CNO changed from 52 to 49
5904179,INFO,Starting analysis m: 1 t: 0 e: 42
5904459,WARN,Disabling IridiumMessageSender transmissions
5905664,INFO,Completed analysis m: 1 t: 0 e: 42
5905688,INFO,Enabling IridiumMessageSender transmissions
5955377,INFO,Starting analysis m: 1 t: 0 e: 43
5955663,WARN,Disabling IridiumMessageSender transmissions
5956868,INFO,Completed analysis m: 1 t: 0 e: 43
5956892,INFO,Enabling IridiumMessageSender transmissions
6000338,INFO,powerData | solV: 6.84
6000359,INFO,powerData | solI: 0.04
6000379,INFO,powerData | battV: 4.14
6000398,INFO,powerData | battI: -0.01
6000416,INFO,powerData | busV: 4.27
6000437,INFO,powerData | busI: 0.05
6000457,INFO,powerData | BQ status reg: 180
6000476,INFO,powerData | Fault reg: 0
6000496,INFO,powerData | Charge status: 3
6000517,INFO,powerData | DPM status: 0
6006587,INFO,Starting analysis m: 1 t: 0 e: 44
6006865,WARN,Disabling IridiumMessageSender transmissions
6008080,INFO,Completed analysis m: 1 t: 0 e: 44
6008104,INFO,Enabling IridiumMessageSender transmissions
6057797,INFO,Starting analysis m: 1 t: 0 e: 45
6058082,WARN,Disabling IridiumMessageSender transmissions
6059282,INFO,Completed analysis m: 1 t: 0 e: 45
6059307,INFO,Enabling IridiumMessageSender transmissions
6109001,INFO,Starting analysis m: 1 t: 0 e: 46
6109284,WARN,Disabling IridiumMessageSender transmissions
6110617,INFO,Completed analysis m: 1 t: 0 e: 46
6110640,INFO,Enabling IridiumMessageSender transmissions
6160216,INFO,Starting analysis m: 1 t: 0 e: 47
6160502,WARN,Disabling IridiumMessageSender transmissions
6161719,INFO,Completed analysis m: 1 t: 0 e: 47
6161743,INFO,Enabling IridiumMessageSender transmissions
6211420,INFO,Starting analysis m: 1 t: 0 e: 48
6211700,WARN,Disabling IridiumMessageSender transmissions
6212907,INFO,Completed analysis m: 1 t: 0 e: 48
6212947,INFO,Enabling IridiumMessageSender transmissions
6262628,INFO,Starting analysis m: 1 t: 0 e: 49
6262915,WARN,Disabling IridiumMessageSender transmissions
6264129,INFO,Completed analysis m: 1 t: 0 e: 49
6264156,INFO,Enabling IridiumMessageSender transmissions
6300344,INFO,powerData | solV: 6.82
6300364,INFO,powerData | solI: 0.04
6300385,INFO,powerData | battV: 4.14
6300403,INFO,powerData | battI: -0.01
6300422,INFO,powerData | busV: 4.28
6300442,INFO,powerData | busI: 0.04
6300465,INFO,powerData | BQ status reg: 180
6300483,INFO,powerData | Fault reg: 0
6300504,INFO,powerData | Charge status: 3
6300522,INFO,powerData | DPM status: 0
6313850,INFO,Starting analysis m: 1 t: 0 e: 50
6314131,WARN,Disabling IridiumMessageSender transmissions
6315354,INFO,Completed analysis m: 1 t: 0 e: 50
6315378,INFO,Enabling IridiumMessageSender transmissions
6365050,INFO,Starting analysis m: 1 t: 0 e: 51
6365337,WARN,Disabling IridiumMessageSender transmissions
6366537,INFO,Completed analysis m: 1 t: 0 e: 51
6366568,INFO,Enabling IridiumMessageSender transmissions
6416252,INFO,Starting analysis m: 1 t: 0 e: 52
6416533,WARN,Disabling IridiumMessageSender transmissions
6417737,INFO,Completed analysis m: 1 t: 0 e: 52
6417760,INFO,Enabling IridiumMessageSender transmissions
6467459,INFO,Starting analysis m: 1 t: 0 e: 53
6467741,WARN,Disabling IridiumMessageSender transmissions
6468943,INFO,Completed analysis m: 1 t: 0 e: 53
6468968,INFO,Enabling IridiumMessageSender transmissions
6518657,INFO,Starting analysis m: 1 t: 0 e: 54
6518937,WARN,Disabling IridiumMessageSender transmissions
6520143,INFO,Completed analysis m: 1 t: 0 e: 54
6520166,INFO,Enabling IridiumMessageSender transmissions
6569879,INFO,Starting analysis m: 1 t: 0 e: 55
6570166,WARN,Disabling IridiumMessageSender transmissions
6571366,INFO,Completed analysis m: 1 t: 0 e: 55
6571393,INFO,Enabling IridiumMessageSender transmissions
6600351,INFO,powerData | solV: 7.38
6600372,INFO,powerData | solI: 0.04
6600392,INFO,powerData | battV: 4.14
6600407,INFO,powerData | battI: -0.01
6600427,INFO,powerData | busV: 4.28
6600445,INFO,powerData | busI: 0.05
6600464,INFO,powerData | BQ status reg: 180
6600482,INFO,powerData | Fault reg: 0
6600503,INFO,powerData | Charge status: 3
6600521,INFO,powerData | DPM status: 0
6621075,INFO,Starting analysis m: 1 t: 0 e: 56
6621358,WARN,Disabling IridiumMessageSender transmissions
6622560,INFO,Completed analysis m: 1 t: 0 e: 56
6622584,INFO,Enabling IridiumMessageSender transmissions
6672291,INFO,Starting analysis m: 1 t: 0 e: 57
6672576,WARN,Disabling IridiumMessageSender transmissions
6673780,INFO,Completed analysis m: 1 t: 0 e: 57
6673805,INFO,Enabling IridiumMessageSender transmissions
6723491,INFO,Starting analysis m: 1 t: 0 e: 58
6723772,WARN,Disabling IridiumMessageSender transmissions
6724984,INFO,Completed analysis m: 1 t: 0 e: 58
6725007,INFO,Enabling IridiumMessageSender transmissions
6774710,INFO,Starting analysis m: 1 t: 0 e: 59
6774996,WARN,Disabling IridiumMessageSender transmissions
6776203,INFO,Completed analysis m: 1 t: 0 e: 59
6776227,INFO,Enabling IridiumMessageSender transmissions
6825910,INFO,Starting analysis m: 1 t: 0 e: 60
6826188,WARN,Disabling IridiumMessageSender transmissions
6827395,INFO,Completed analysis m: 1 t: 0 e: 60
6827417,INFO,Enabling IridiumMessageSender transmissions
6877118,INFO,Starting analysis m: 1 t: 0 e: 61
6877405,WARN,Disabling IridiumMessageSender transmissions
6878605,INFO,Completed analysis m: 1 t: 0 e: 61
6878633,INFO,Enabling IridiumMessageSender transmissions
6900359,INFO,powerData | solV: 7.25
6900379,INFO,powerData | solI: 0.04
6900400,INFO,powerData | battV: 4.14
6900418,INFO,powerData | battI: -0.01
6900436,INFO,powerData | busV: 4.28
6900455,INFO,powerData | busI: 0.04
6900475,INFO,powerData | BQ status reg: 180
6900494,INFO,powerData | Fault reg: 0
6900512,INFO,powerData | Charge status: 3
6900533,INFO,powerData | DPM status: 0
6928326,INFO,Starting analysis m: 1 t: 0 e: 62
6928605,WARN,Disabling IridiumMessageSender transmissions
6929815,INFO,Completed analysis m: 1 t: 0 e: 62
6929838,INFO,Enabling IridiumMessageSender transmissions
6979540,INFO,Starting analysis m: 1 t: 0 e: 63
6979825,WARN,Disabling IridiumMessageSender transmissions
6981025,INFO,Completed analysis m: 1 t: 0 e: 63
6981050,INFO,Enabling IridiumMessageSender transmissions
7030405,INFO,Max CNO changed from 49 to 52
7030751,INFO,Starting analysis m: 1 t: 0 e: 64
7031031,WARN,Disabling IridiumMessageSender transmissions
7032250,INFO,Completed analysis m: 1 t: 0 e: 64
7032279,INFO,Enabling IridiumMessageSender transmissions
7081951,INFO,Starting analysis m: 1 t: 0 e: 65
7082237,WARN,Disabling IridiumMessageSender transmissions
7083438,INFO,Completed analysis m: 1 t: 0 e: 65
7083460,INFO,Enabling IridiumMessageSender transmissions
7133161,INFO,Starting analysis m: 1 t: 0 e: 66
7133442,WARN,Disabling IridiumMessageSender transmissions
7134652,INFO,Completed analysis m: 1 t: 0 e: 66
7134691,INFO,Enabling IridiumMessageSender transmissions
7184377,INFO,Starting analysis m: 1 t: 0 e: 67
7184664,WARN,Disabling IridiumMessageSender transmissions
7185907,INFO,Completed analysis m: 1 t: 0 e: 67
7185932,INFO,Processing stats m: 1 t: 0 e: 68
7192047,INFO,Finished collection for m: 1 in 3540
7192072,INFO,Submitting 300 byte / 2398 bit message: 
7192158,DEBUG,m 2 sub to Q at i 0 count: 2
7192182,DEBUG,1 msgs in Q
7192223,INFO,Enabling IridiumMessageSender transmissions
7192250,DEBUG,Sending Q index: 0 id: 2
7200360,INFO,powerData | solV: 7.23
7200382,INFO,powerData | solI: 0.04
7200403,INFO,powerData | battV: 4.14
7200423,INFO,powerData | battI: -0.01
7200444,INFO,powerData | busV: 4.29
7200464,INFO,powerData | busI: 0.04
7200485,INFO,powerData | BQ status reg: 180
7200505,INFO,powerData | Fault reg: 0
7200526,INFO,powerData | Charge status: 3
7200546,INFO,powerData | DPM status: 0
7245129,INFO,Starting collection m: 2 t: 0 at 1683559099.20
7347195,INFO,Starting analysis m: 2 t: 0 e: 0
7347478,WARN,Disabling IridiumMessageSender transmissions
7348506,INFO,Completed analysis m: 2 t: 0 e: 0
7348531,INFO,Enabling IridiumMessageSender transmissions
7374389,ERROR,Send failed: Q index: 0 code: 7
7374542,WARN,IridiumMessageSender flush failed! Retrying at millis = 7974540
7398404,INFO,Starting analysis m: 2 t: 0 e: 1
7398684,WARN,Disabling IridiumMessageSender transmissions
7399895,INFO,Completed analysis m: 2 t: 0 e: 1
7399921,INFO,Enabling IridiumMessageSender transmissions
7449616,INFO,Starting analysis m: 2 t: 0 e: 2
7449903,WARN,Disabling IridiumMessageSender transmissions
7451097,INFO,Completed analysis m: 2 t: 0 e: 2
7451121,INFO,Enabling IridiumMessageSender transmissions
7500363,INFO,powerData | solV: 7.09
7500386,INFO,powerData | solI: 0.05
7500406,INFO,powerData | battV: 4.14
7500427,INFO,powerData | battI: -0.01
7500447,INFO,powerData | busV: 4.28
7500468,INFO,powerData | busI: 0.05
7500488,INFO,powerData | BQ status reg: 180
7500511,INFO,powerData | Fault reg: 0
7500531,INFO,powerData | Charge status: 3
7500556,INFO,powerData | DPM status: 0
7500822,INFO,Starting analysis m: 2 t: 0 e: 3
7501103,WARN,Disabling IridiumMessageSender transmissions
7502311,INFO,Completed analysis m: 2 t: 0 e: 3
7502336,INFO,Enabling IridiumMessageSender transmissions
7552032,INFO,Starting analysis m: 2 t: 0 e: 4
7552313,WARN,Disabling IridiumMessageSender transmissions
7553515,INFO,Completed analysis m: 2 t: 0 e: 4
7553540,INFO,Enabling IridiumMessageSender transmissions
7603247,INFO,Starting analysis m: 2 t: 0 e: 5
7603531,WARN,Disabling IridiumMessageSender transmissions
7604740,INFO,Completed analysis m: 2 t: 0 e: 5
7604766,INFO,Enabling IridiumMessageSender transmissions
7654459,INFO,Starting analysis m: 2 t: 0 e: 6
7654739,WARN,Disabling IridiumMessageSender transmissions
7655954,INFO,Completed analysis m: 2 t: 0 e: 6
7655981,INFO,Enabling IridiumMessageSender transmissions
7690524,INFO,Max CNO changed from 52 to 49
7705659,INFO,Starting analysis m: 2 t: 0 e: 7
7705939,WARN,Disabling IridiumMessageSender transmissions
7707152,INFO,Completed analysis m: 2 t: 0 e: 7
7707179,INFO,Enabling IridiumMessageSender transmissions
7756869,INFO,Starting analysis m: 2 t: 0 e: 8
7757150,WARN,Disabling IridiumMessageSender transmissions
7758352,INFO,Completed analysis m: 2 t: 0 e: 8
7758376,INFO,Enabling IridiumMessageSender transmissions
7800371,INFO,powerData | solV: 7.24
